gene_name,task,celltype,coeff
PTGER2,Naive_Eff_Memory,Memory,0.0
PTMS,Naive_Eff_Memory,Memory,0.0
PTPN13,Naive_Eff_Memory,Memory,0.025389700155342178
PYHIN1,Naive_Eff_Memory,Memory,0.0
RACK1,Naive_Eff_Memory,Memory,0.0
RBMS1,Naive_Eff_Memory,Memory,-0.017859806625746585
RBMS3,Naive_Eff_Memory,Memory,0.0
RCAN3,Naive_Eff_Memory,Memory,0.0
RGS1,Naive_Eff_Memory,Memory,0.0
RGS10,Naive_Eff_Memory,Memory,0.0
RHOB,Naive_Eff_Memory,Memory,0.0
RNASET2,Naive_Eff_Memory,Memory,0.017737360869292618
RPL10,Naive_Eff_Memory,Memory,0.0
RPL10A,Naive_Eff_Memory,Memory,0.0
RPL13,Naive_Eff_Memory,Memory,0.0
RPL18,Naive_Eff_Memory,Memory,0.0
RPL18A,Naive_Eff_Memory,Memory,0.0
RPL19,Naive_Eff_Memory,Memory,0.0
RPL21,Naive_Eff_Memory,Memory,-0.1387275131072624
RPL22,Naive_Eff_Memory,Memory,0.0
RPL23,Naive_Eff_Memory,Memory,0.0
RPL3,Naive_Eff_Memory,Memory,0.0
RPL30,Naive_Eff_Memory,Memory,0.0
RPL31,Naive_Eff_Memory,Memory,-0.016508150717832678
RPL32,Naive_Eff_Memory,Memory,0.0
RPL34,Naive_Eff_Memory,Memory,0.0
RPL35A,Naive_Eff_Memory,Memory,0.0
RPL36,Naive_Eff_Memory,Memory,0.07391647165963883
RPL38,Naive_Eff_Memory,Memory,0.0
RPL41,Naive_Eff_Memory,Memory,0.0
RPL5,Naive_Eff_Memory,Memory,0.0
RPL9,Naive_Eff_Memory,Memory,0.0
RPLP0,Naive_Eff_Memory,Memory,0.0
RPLP1,Naive_Eff_Memory,Memory,0.07595032915903877
RPS12,Naive_Eff_Memory,Memory,0.07876969957633004
RPS13,Naive_Eff_Memory,Memory,0.0
RPS14,Naive_Eff_Memory,Memory,0.0
RPS15A,Naive_Eff_Memory,Memory,0.0
RPS16,Naive_Eff_Memory,Memory,0.0
RPS2,Naive_Eff_Memory,Memory,0.0
RPS20,Naive_Eff_Memory,Memory,0.0
RPS21,Naive_Eff_Memory,Memory,0.0
RPS23,Naive_Eff_Memory,Memory,0.0
RPS24,Naive_Eff_Memory,Memory,-0.037289213630497094
RPS25,Naive_Eff_Memory,Memory,0.0
RPS27,Naive_Eff_Memory,Memory,0.0
RPS28,Naive_Eff_Memory,Memory,0.0
RPS29,Naive_Eff_Memory,Memory,0.0
RPS3,Naive_Eff_Memory,Memory,0.0
RPS3A,Naive_Eff_Memory,Memory,0.0
RPS5,Naive_Eff_Memory,Memory,0.0
RPS6,Naive_Eff_Memory,Memory,0.0
RTKN2,Naive_Eff_Memory,Memory,0.0
S100A11,Naive_Eff_Memory,Memory,0.0
S100A4,Naive_Eff_Memory,Memory,0.0
S100A6,Naive_Eff_Memory,Memory,0.0
S100B,Naive_Eff_Memory,Memory,0.0
S1PR4,Naive_Eff_Memory,Memory,0.02903582550452856
S1PR5,Naive_Eff_Memory,Memory,0.0
SAMHD1,Naive_Eff_Memory,Memory,0.0
SARAF,Naive_Eff_Memory,Memory,0.0
SATB1,Naive_Eff_Memory,Memory,-0.06276211253556563
SCML4,Naive_Eff_Memory,Memory,0.00034101420954897816
SELL,Naive_Eff_Memory,Memory,0.0
SERINC5,Naive_Eff_Memory,Memory,0.0
SESN3,Naive_Eff_Memory,Memory,0.0
SH2D1A,Naive_Eff_Memory,Memory,0.0
SH3BGRL3,Naive_Eff_Memory,Memory,0.0
SHMT2,Naive_Eff_Memory,Memory,0.0
SIPA1,Naive_Eff_Memory,Memory,0.0
SLC25A5,Naive_Eff_Memory,Memory,0.0
SLC4A10,Naive_Eff_Memory,Memory,0.0
SLFN5,Naive_Eff_Memory,Memory,0.0
SMC2,Naive_Eff_Memory,Memory,0.0
SMC4,Naive_Eff_Memory,Memory,0.0
SMS,Naive_Eff_Memory,Memory,0.004374274104706091
SNRPB,Naive_Eff_Memory,Memory,0.0
SPC25,Naive_Eff_Memory,Memory,0.0
SPON2,Naive_Eff_Memory,Memory,0.0
SPRY1,Naive_Eff_Memory,Memory,0.00022963288422414745
SPRY2,Naive_Eff_Memory,Memory,0.0
SRGN,Naive_Eff_Memory,Memory,0.0
SRSF7,Naive_Eff_Memory,Memory,0.0
ST8SIA1,Naive_Eff_Memory,Memory,0.023227369819409878
STAM,Naive_Eff_Memory,Memory,0.0
STK17A,Naive_Eff_Memory,Memory,-0.02980569965836602
STMN1,Naive_Eff_Memory,Memory,-0.0221192084342245
STT3B,Naive_Eff_Memory,Memory,0.0
SYTL2,Naive_Eff_Memory,Memory,0.0
TCF7,Naive_Eff_Memory,Memory,0.0
TENT5C,Naive_Eff_Memory,Memory,0.0
TESPA1,Naive_Eff_Memory,Memory,-0.0009230380060406436
TGFB1,Naive_Eff_Memory,Memory,0.0
TGFBR3,Naive_Eff_Memory,Memory,0.0
TIAM1,Naive_Eff_Memory,Memory,0.03611840232268993
TIGIT,Naive_Eff_Memory,Memory,0.05351677823298296
TIMP1,Naive_Eff_Memory,Memory,0.0
TK1,Naive_Eff_Memory,Memory,0.0
TMIGD2,Naive_Eff_Memory,Memory,-0.011985248382531151
TMPO,Naive_Eff_Memory,Memory,0.0
TMSB10,Naive_Eff_Memory,Memory,0.0
TMSB4X,Naive_Eff_Memory,Memory,0.0018273326230226856
TNFRSF18,Naive_Eff_Memory,Memory,0.010740893529926656
TNFRSF1B,Naive_Eff_Memory,Memory,0.0
TNFRSF4,Naive_Eff_Memory,Memory,0.019617066696135294
TNFSF13B,Naive_Eff_Memory,Memory,-0.02152704697413438
TOB1,Naive_Eff_Memory,Memory,0.0
TOP2A,Naive_Eff_Memory,Memory,0.031185214676538075
TPI1,Naive_Eff_Memory,Memory,0.0
TPT1,Naive_Eff_Memory,Memory,0.03196589900531195
TRABD2A,Naive_Eff_Memory,Memory,0.0
TRAT1,Naive_Eff_Memory,Memory,0.015082279758751212
TRDC,Naive_Eff_Memory,Memory,0.0
TRDV2,Naive_Eff_Memory,Memory,0.0
TRGC1,Naive_Eff_Memory,Memory,0.0
TRGC2,Naive_Eff_Memory,Memory,0.0
TRGV9,Naive_Eff_Memory,Memory,0.0
TRIB2,Naive_Eff_Memory,Memory,0.02584407446454239
TSHZ2,Naive_Eff_Memory,Memory,0.0
TSPAN18,Naive_Eff_Memory,Memory,0.0
TSPAN2,Naive_Eff_Memory,Memory,0.0
TTC39C,Naive_Eff_Memory,Memory,0.03677797374206657
TTC39C-AS1,Naive_Eff_Memory,Memory,0.0
TUBA1B,Naive_Eff_Memory,Memory,0.0
TUBB,Naive_Eff_Memory,Memory,0.0
TYMS,Naive_Eff_Memory,Memory,0.0
TYROBP,Naive_Eff_Memory,Memory,0.0
UBE2C,Naive_Eff_Memory,Memory,0.0
UCP2,Naive_Eff_Memory,Memory,0.0
UHRF1,Naive_Eff_Memory,Memory,0.0
UQCRH,Naive_Eff_Memory,Memory,-0.027438846696582784
USP10,Naive_Eff_Memory,Memory,0.002171228473475333
USP46,Naive_Eff_Memory,Memory,0.04074340578614101
VIM,Naive_Eff_Memory,Memory,0.10351568728097299
XBP1,Naive_Eff_Memory,Memory,0.0
XCL1,Naive_Eff_Memory,Memory,0.0
XCL2,Naive_Eff_Memory,Memory,0.0
ZEB2,Naive_Eff_Memory,Memory,-0.0741109464643614
ZFP36L2,Naive_Eff_Memory,Memory,0.0
ZNF683,Naive_Eff_Memory,Memory,0.0
ZNF831,Naive_Eff_Memory,Memory,0.0
A2M-AS1,Naive_Eff_Memory,Naive,0.0
ABCB1,Naive_Eff_Memory,Naive,0.0
ABHD17A,Naive_Eff_Memory,Naive,0.0
AC004585.1,Naive_Eff_Memory,Naive,0.0
AC007240.1,Naive_Eff_Memory,Naive,0.0
AC133644.2,Naive_Eff_Memory,Naive,-0.05877897304404714
AC243960.1,Naive_Eff_Memory,Naive,0.059483749179500625
ACTG1,Naive_Eff_Memory,Naive,-0.027177328605834952
ACTN1,Naive_Eff_Memory,Naive,0.11019412744958662
ADGRE5,Naive_Eff_Memory,Naive,0.0
ADGRG1,Naive_Eff_Memory,Naive,0.0
AHNAK,Naive_Eff_Memory,Naive,-0.29628316149664385
AIF1,Naive_Eff_Memory,Naive,0.17190347630606928
AK5,Naive_Eff_Memory,Naive,0.04580282981177258
AKAP17A,Naive_Eff_Memory,Naive,0.0
AKR1C3,Naive_Eff_Memory,Naive,0.0
ALOX5AP,Naive_Eff_Memory,Naive,0.0
ANK1,Naive_Eff_Memory,Naive,-0.007949164587129567
ANP32B,Naive_Eff_Memory,Naive,0.003337121205579221
ANP32E,Naive_Eff_Memory,Naive,0.0
ANXA1,Naive_Eff_Memory,Naive,-0.2716705680320669
ANXA2,Naive_Eff_Memory,Naive,-0.0350910716649542
AP002884.1,Naive_Eff_Memory,Naive,0.0
AP3M2,Naive_Eff_Memory,Naive,-0.04175943196889041
APBA2,Naive_Eff_Memory,Naive,0.013173709687526404
APMAP,Naive_Eff_Memory,Naive,0.0
AQP3,Naive_Eff_Memory,Naive,-0.060570873829628814
ARAP2,Naive_Eff_Memory,Naive,0.0
ARID5B,Naive_Eff_Memory,Naive,-0.10899701862585362
ARL4C,Naive_Eff_Memory,Naive,-0.016528345126500654
ARMH1,Naive_Eff_Memory,Naive,0.0
ARPC1B,Naive_Eff_Memory,Naive,-0.011690912171298305
ARPC5L,Naive_Eff_Memory,Naive,0.0
ATAD2,Naive_Eff_Memory,Naive,0.0
ATP5MF,Naive_Eff_Memory,Naive,0.0
ATXN1,Naive_Eff_Memory,Naive,-0.02564929051013972
AURKB,Naive_Eff_Memory,Naive,0.0
AUTS2,Naive_Eff_Memory,Naive,0.0
B2M,Naive_Eff_Memory,Naive,-0.570277896949035
BCL11B,Naive_Eff_Memory,Naive,0.0
BEX4,Naive_Eff_Memory,Naive,0.0
BHLHE40,Naive_Eff_Memory,Naive,0.0
BIRC3,Naive_Eff_Memory,Naive,-0.026188682795018865
BTG1,Naive_Eff_Memory,Naive,0.0
C12orf57,Naive_Eff_Memory,Naive,0.0
C12orf75,Naive_Eff_Memory,Naive,0.0
C1orf162,Naive_Eff_Memory,Naive,0.011969576549142064
C9orf16,Naive_Eff_Memory,Naive,0.0
CALM1,Naive_Eff_Memory,Naive,0.0
CAPG,Naive_Eff_Memory,Naive,0.0
CAPZB,Naive_Eff_Memory,Naive,0.0
CASK,Naive_Eff_Memory,Naive,-0.044541275284199586
CCL3,Naive_Eff_Memory,Naive,0.0
CCL4,Naive_Eff_Memory,Naive,0.0
CCL4L2,Naive_Eff_Memory,Naive,0.0
CCL5,Naive_Eff_Memory,Naive,-0.4903986363530424
CCNB2,Naive_Eff_Memory,Naive,0.0
CCR4,Naive_Eff_Memory,Naive,-0.002366678830900559
CCR6,Naive_Eff_Memory,Naive,-0.1894906222945308
CCR7,Naive_Eff_Memory,Naive,0.20078406652092182
CCR9,Naive_Eff_Memory,Naive,0.0
CD160,Naive_Eff_Memory,Naive,0.0
CD226,Naive_Eff_Memory,Naive,-0.030270572466690383
